Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01211","Asparagus","2018","2018","7021","Annual value","USD","9828.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0115","Barley","2015","2015","7021","Annual value","USD","314.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0115","Barley","2016","2016","7021","Annual value","USD","317.6","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0115","Barley","2017","2017","7021","Annual value","USD","313.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0115","Barley","2018","2018","7021","Annual value","USD","315","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2018","2018","7021","Annual value","USD","529.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2015","2015","7021","Annual value","USD","5871.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2016","2016","7021","Annual value","USD","5775.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2017","2017","7021","Annual value","USD","5912.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2018","2018","7021","Annual value","USD","5666.3","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01192","Buckwheat","2018","2018","7021","Annual value","USD","1477.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01212","Cabbages","2015","2015","7021","Annual value","USD","1478.6","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01212","Cabbages","2016","2016","7021","Annual value","USD","1485.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01212","Cabbages","2017","2017","7021","Annual value","USD","1363.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01212","Cabbages","2018","2018","7021","Annual value","USD","1500.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2015","2015","7021","Annual value","USD","3301.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2016","2016","7021","Annual value","USD","3097.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2017","2017","7021","Annual value","USD","3341.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2018","2018","7021","Annual value","USD","3540.3","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2015","2015","7021","Annual value","USD","677.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2016","2016","7021","Annual value","USD","748.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2017","2017","7021","Annual value","USD","581.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2018","2018","7021","Annual value","USD","711.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2015","2015","7021","Annual value","USD","2378.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2016","2016","7021","Annual value","USD","2268.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2017","2017","7021","Annual value","USD","2193.6","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","2186.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01344.02","Cherries","2015","2015","7021","Annual value","USD","3516.3","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01344.02","Cherries","2016","2016","7021","Annual value","USD","3950.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01344.02","Cherries","2017","2017","7021","Annual value","USD","4063.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01344.02","Cherries","2018","2018","7021","Annual value","USD","3037.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","7021","Annual value","USD","4564.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","7021","Annual value","USD","4305.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","7021","Annual value","USD","3992.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","7021","Annual value","USD","4330.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2015","2015","7021","Annual value","USD","1713.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","1575","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","1635","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","1740.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.01","Currants","2015","2015","7021","Annual value","USD","4964.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.01","Currants","2016","2016","7021","Annual value","USD","4804.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.01","Currants","2017","2017","7021","Annual value","USD","4828.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.01","Currants","2018","2018","7021","Annual value","USD","4904.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.02","Gooseberries","2015","2015","7021","Annual value","USD","4964.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.02","Gooseberries","2016","2016","7021","Annual value","USD","4804.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.02","Gooseberries","2017","2017","7021","Annual value","USD","4828.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01351.02","Gooseberries","2018","2018","7021","Annual value","USD","4904.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01330","Grapes","2015","2015","7021","Annual value","USD","3484.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01330","Grapes","2016","2016","7021","Annual value","USD","3379.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01330","Grapes","2017","2017","7021","Annual value","USD","3490.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01330","Grapes","2018","2018","7021","Annual value","USD","3379.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2015","2015","7021","Annual value","USD","2529.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2016","2016","7021","Annual value","USD","2447.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2017","2017","7021","Annual value","USD","2411.9","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2018","2018","7021","Annual value","USD","2464.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2015","2015","7021","Annual value","USD","5347.2","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2016","2016","7021","Annual value","USD","5132","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2017","2017","7021","Annual value","USD","5102.1","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2018","2018","7021","Annual value","USD","5380","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01659","Hop cones","2015","2015","7021","Annual value","USD","8718","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01659","Hop cones","2016","2016","7021","Annual value","USD","8514.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01659","Hop cones","2017","2017","7021","Annual value","USD","8520.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01659","Hop cones","2018","2018","7021","Annual value","USD","8579.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01","Horse meat, fresh or chilled","2015","2015","7021","Annual value","USD","4804.7","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01","Horse meat, fresh or chilled","2016","2016","7021","Annual value","USD","4686.4","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01","Horse meat, fresh or chilled","2017","2017","7021","Annual value","USD","4690.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01","Horse meat, fresh or chilled","2018","2018","7021","Annual value","USD","4997.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","2585.3","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","2520.8","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","2523.6","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","21118.01b","Horse meat, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","2688.5","A","Official figure"
"PP","Producer Prices","756","Switzerland","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2015","2015","7021","Annual value","USD","1766.5","A","Official figure"
